Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75,5598.41575373197
1,0.7609999999999999,1.698960211360827,8,"[16, 32, 64]",0.001,0.85
1,0.6955,1.8927552128676326,8,"[16, 32, 64, 128, 256]",0.01,0.9
1,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
1,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
1,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
1,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
1,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
2,0.6400999999999999,1.807517397776246,9,"[16, 32, 64, 128, 256]",0.01,0.9
2,0.6503999999999999,1.7809881698340178,9,"[16, 32, 64, 128, 256]",0.01,0.75
2,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
2,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
2,0.6971,1.7751139699481429,9,"[16, 32, 64, 128, 256]",0.01,0.75
2,0.7609999999999999,1.698960211360827,8,"[16, 32, 64]",0.001,0.85
2,0.6400999999999999,1.807517397776246,9,"[16, 32, 64, 128, 256]",0.01,0.9
2,0.6400999999999999,1.807517397776246,9,"[16, 32, 64, 128, 256]",0.01,0.9
3,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
3,0.6400999999999999,1.807517397776246,9,"[16, 32, 64, 128, 256]",0.01,0.9
3,0.6400999999999999,1.807517397776246,9,"[16, 32, 64, 128, 256]",0.01,0.9
3,0.6503999999999999,1.7809881698340178,9,"[16, 32, 64, 128, 256]",0.01,0.75
3,0.6359,1.9103692682925613,9,"[16, 32, 64, 128, 256]",0.01,0.75
3,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
3,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
3,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
3,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
4,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
4,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
4,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
4,0.6565000000000001,1.7424639665987343,9,"[16, 32, 64, 128, 256]",0.01,0.75
4,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
4,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
4,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
4,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
4,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
5,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
5,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
5,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
5,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
5,0.6478999999999999,1.7418826472014188,9,"[16, 32, 64, 128, 256]",0.01,0.75
5,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.6478999999999999,1.7418826472014188,9,"[16, 32, 64, 128, 256]",0.01,0.75
6,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
9,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5589,1.767648871894926,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
10,0.5246,1.7841766356956215,9,"[16, 32, 64, 128, 256]",0.01,0.85
