Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,90.0,1.4034771546721458,4,"[64, 128, 256]",0.1,0.7,210.0673353150487
2,90.0,1.3666326776146889,4,"[64, 128, 256]",0.1,0.75
3,90.0,1.3666326776146889,4,"[64, 128, 256]",0.1,0.75
3,80.31999969482422,1.369840808212757,4,"[64, 128, 256]",0.01,0.7
4,90.0,1.3666326776146889,4,"[64, 128, 256]",0.1,0.75
4,80.31999969482422,1.369840808212757,4,"[64, 128, 256]",0.01,0.7
4,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
5,90.0,1.3666326776146889,4,"[64, 128, 256]",0.1,0.75
5,80.31999969482422,1.369840808212757,4,"[64, 128, 256]",0.01,0.7
5,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
6,90.0,1.3666326776146889,4,"[64, 128, 256]",0.1,0.75
6,80.31999969482422,1.369840808212757,4,"[64, 128, 256]",0.01,0.7
6,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
7,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
7,77.66999816894531,1.3579026833176613,4,"[32, 64, 128, 256]",0.01,0.7
8,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
8,77.66999816894531,1.3579026833176613,4,"[32, 64, 128, 256]",0.01,0.7
8,75.69000244140625,1.3610872477293015,4,"[32, 64, 128, 256]",0.01,0.75
9,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
9,77.66999816894531,1.3579026833176613,4,"[32, 64, 128, 256]",0.01,0.7
9,75.69000244140625,1.3610872477293015,4,"[32, 64, 128, 256]",0.01,0.75
10,75.12000274658203,1.4954955279827118,4,"[128, 256, 512]",0.01,0.75
10,77.66999816894531,1.3579026833176613,4,"[32, 64, 128, 256]",0.01,0.7
10,75.69000244140625,1.3610872477293015,4,"[32, 64, 128, 256]",0.01,0.75
11,74.97000122070312,1.356654778122902,5,"[128, 256, 512]",0.01,0.7
12,74.97000122070312,1.356654778122902,5,"[128, 256, 512]",0.01,0.7
12,74.93000030517578,1.3828943818807602,5,"[32, 64, 128]",0.01,0.75
13,74.97000122070312,1.356654778122902,5,"[128, 256, 512]",0.01,0.7
13,74.93000030517578,1.3828943818807602,5,"[32, 64, 128]",0.01,0.75
14,74.97000122070312,1.356654778122902,5,"[128, 256, 512]",0.01,0.7
14,74.93000030517578,1.3828943818807602,5,"[32, 64, 128]",0.01,0.75
15,74.97000122070312,1.356654778122902,5,"[128, 256, 512]",0.01,0.7
15,74.63999938964844,1.3577969372272491,5,"[64, 128, 256, 512]",0.01,0.7
16,74.97000122070312,1.356654778122902,5,"[128, 256, 512]",0.01,0.7
16,74.63999938964844,1.3577969372272491,5,"[64, 128, 256, 512]",0.01,0.7
