Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9,7366.5650279298425
1,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
2,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
2,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
3,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
3,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
4,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
4,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
5,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
5,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
6,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
6,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
7,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
7,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
8,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
8,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
9,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
9,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
10,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
10,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
11,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
11,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
12,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
12,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
13,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
13,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
14,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
14,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
15,0.7572,1.8800270147621632,11,"[16, 32, 64, 128]",0.01,0.9
15,0.9,1.829132144898176,11,"[16, 32, 64, 128]",0.1,0.75
