Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75,9298.642315849662
1,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
1,0.8384999999999999,2.419835214316845,12,"[16, 32, 64, 128]",0.001,0.85
2,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
2,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
2,0.8253,2.308862053323537,12,"[16, 32, 64, 128]",0.001,0.85
3,0.7273999999999999,2.4538816458545627,8,"[64, 128, 256]",0.01,0.75
3,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
3,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
3,0.8253,2.308862053323537,12,"[16, 32, 64, 128]",0.001,0.85
4,0.7273999999999999,2.4538816458545627,8,"[64, 128, 256]",0.01,0.75
4,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
4,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
4,0.8253,2.308862053323537,12,"[16, 32, 64, 128]",0.001,0.85
5,0.7273999999999999,2.4538816458545627,8,"[64, 128, 256]",0.01,0.75
5,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
5,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
6,0.7273999999999999,2.4538816458545627,8,"[64, 128, 256]",0.01,0.75
6,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
6,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
7,0.7273999999999999,2.4538816458545627,8,"[64, 128, 256]",0.01,0.75
7,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
7,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
8,0.7273999999999999,2.4538816458545627,8,"[64, 128, 256]",0.01,0.75
8,0.725,2.471482867700979,8,"[64, 128, 256]",0.01,0.75
8,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
9,0.7182,2.4536364397965373,8,"[64, 128, 256]",0.01,0.75
9,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
10,0.7182,2.4536364397965373,8,"[64, 128, 256]",0.01,0.75
10,0.7328999999999999,2.451636084774509,8,"[64, 128, 256]",0.01,0.75
