Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,0.7226,2.551985408458859,8,"[64, 128, 256]",0.01,0.75,12955.714827345684
1,0.7414000000000001,2.5085785748437046,8,"[64, 128, 256]",0.01,0.75
1,0.7502,2.4854888424742967,8,"[64, 128, 256]",0.01,0.75
1,0.8220000000000001,2.3650021521840245,12,"[16, 32, 64, 128]",0.001,0.85
2,0.7226,2.551985408458859,8,"[64, 128, 256]",0.01,0.75
2,0.7414000000000001,2.5085785748437046,8,"[64, 128, 256]",0.01,0.75
2,0.7382,2.5232538357842715,8,"[64, 128, 256]",0.01,0.75
2,0.7502,2.4854888424742967,8,"[64, 128, 256]",0.01,0.75
2,0.8262999999999999,2.3009985318407415,12,"[16, 32, 64, 128]",0.001,0.85
2,0.8220000000000001,2.3650021521840245,12,"[16, 32, 64, 128]",0.001,0.85
3,0.7226,2.551985408458859,8,"[64, 128, 256]",0.01,0.75
3,0.7308,2.525728573370725,8,"[64, 128, 256]",0.01,0.75
3,0.7414000000000001,2.5085785748437046,8,"[64, 128, 256]",0.01,0.75
3,0.7382,2.5232538357842715,8,"[64, 128, 256]",0.01,0.75
3,0.7502,2.4854888424742967,8,"[64, 128, 256]",0.01,0.75
3,0.8262999999999999,2.3009985318407415,12,"[16, 32, 64, 128]",0.001,0.85
4,0.7226,2.551985408458859,8,"[64, 128, 256]",0.01,0.75
4,0.7308,2.525728573370725,8,"[64, 128, 256]",0.01,0.75
4,0.7414000000000001,2.5085785748437046,8,"[64, 128, 256]",0.01,0.75
4,0.7382,2.5232538357842715,8,"[64, 128, 256]",0.01,0.75
4,0.7502,2.4854888424742967,8,"[64, 128, 256]",0.01,0.75
5,0.7251000000000001,2.5223181400913743,8,"[64, 128, 256]",0.01,0.75
5,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
5,0.7414000000000001,2.5085785748437046,8,"[64, 128, 256]",0.01,0.75
6,0.7251000000000001,2.5223181400913743,8,"[64, 128, 256]",0.01,0.75
6,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
6,0.7356999999999999,2.502400307217613,8,"[64, 128, 256]",0.01,0.75
6,0.7695000000000001,2.5016217066906394,8,"[64, 128, 256]",0.01,0.75
7,0.7251000000000001,2.5223181400913743,8,"[64, 128, 256]",0.01,0.75
7,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
7,0.7356999999999999,2.502400307217613,8,"[64, 128, 256]",0.01,0.75
8,0.7251000000000001,2.5223181400913743,8,"[64, 128, 256]",0.01,0.75
8,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
8,0.7356999999999999,2.502400307217613,8,"[64, 128, 256]",0.01,0.75
8,0.8055,2.4610693892929705,8,"[64, 128, 256]",0.01,0.75
9,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
9,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
10,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
10,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
11,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
11,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
12,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
12,0.7349,2.4888613624032585,8,"[64, 128, 256]",0.01,0.75
12,0.7188,2.546489276085049,8,"[64, 128, 256]",0.01,0.75
13,0.7304999999999999,2.461669388413429,8,"[64, 128, 256]",0.01,0.75
13,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
14,0.7304999999999999,2.461669388413429,8,"[64, 128, 256]",0.01,0.75
14,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
15,0.7304999999999999,2.461669388413429,8,"[64, 128, 256]",0.01,0.75
15,0.7219,2.492809065291658,8,"[64, 128, 256]",0.01,0.75
