Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85,5175.093891382217
2,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
2,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
3,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
3,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
4,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
4,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
5,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
5,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
6,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
6,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
7,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
7,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
8,0.4515,1.507072387635708,8,"[16, 32, 64, 128, 256]",0.01,0.85
8,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
9,0.40630000000000005,1.488221874833107,8,"[16, 32, 64, 128]",0.01,0.75
9,0.6561,1.4872182868421078,10,"[16, 32, 64, 128]",0.01,0.75
10,0.40630000000000005,1.488221874833107,8,"[16, 32, 64, 128]",0.01,0.75
