Pareto Frontier,Inaccuracy (%),Time (s),NL,NF,lr,mom,Duration (s)
1,0.6908,1.4998471945524217,9,"[16, 32, 64]",0.01,0.75,4955.9636945948005
1,0.7583,1.4692175708711148,8,"[16, 32, 64, 128, 256]",0.001,0.9
2,0.6908,1.4998471945524217,9,"[16, 32, 64]",0.01,0.75
2,0.7583,1.4692175708711148,8,"[16, 32, 64, 128, 256]",0.001,0.9
3,0.6908,1.4998471945524217,9,"[16, 32, 64]",0.01,0.75
3,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
3,0.7583,1.4692175708711148,8,"[16, 32, 64, 128, 256]",0.001,0.9
4,0.5917,1.4931737579405309,8,"[16, 32, 64, 128, 256]",0.01,0.8
4,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
4,0.7583,1.4692175708711148,8,"[16, 32, 64, 128, 256]",0.001,0.9
5,0.4841,1.4760327436029912,8,"[16, 32, 64, 128, 256]",0.01,0.8
5,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
5,0.7583,1.4692175708711148,8,"[16, 32, 64, 128, 256]",0.001,0.9
6,0.3814,1.4722376070916652,8,"[16, 32, 64, 128, 256]",0.01,0.75
6,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
7,0.3693,1.4851014874875546,8,"[16, 32, 64, 128, 256]",0.01,0.8
7,0.3814,1.4722376070916652,8,"[16, 32, 64, 128, 256]",0.01,0.75
7,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
8,0.3693,1.4851014874875546,8,"[16, 32, 64, 128, 256]",0.01,0.8
8,0.3814,1.4722376070916652,8,"[16, 32, 64, 128, 256]",0.01,0.75
8,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
9,0.3693,1.4851014874875546,8,"[16, 32, 64, 128, 256]",0.01,0.8
9,0.3814,1.4722376070916652,8,"[16, 32, 64, 128, 256]",0.01,0.75
9,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
10,0.3693,1.4851014874875546,8,"[16, 32, 64, 128, 256]",0.01,0.8
10,0.3814,1.4722376070916652,8,"[16, 32, 64, 128, 256]",0.01,0.75
10,0.7315,1.4707160897552967,11,"[16, 32, 64, 128, 256]",0.001,0.9
